Genre,Type,Source,Producer,Studio,Rating,Members,ScoredBy,Episodes,C_Popular
6,4,4,214,12,6.73,7905.0,3778.0,1.0,1
1,5,6,6,2,8.73,125760.0,77568.0,26.0,0
1,5,6,3,39,7.55,70039.0,37100.0,51.0,0
0,3,15,196,37,6.61,879.0,329.0,1.0,1
6,5,8,73,14,7.13,1349.0,348.0,26.0,1
0,4,15,25,0,5.81,3307.0,1478.0,1.0,1
0,5,6,12,25,7.53,146459.0,84855.0,13.0,0
0,5,6,252,53,6.44,385.0,32.0,25.0,1
1,4,6,12,25,7.17,37846.0,21967.0,1.0,0
1,0,15,253,0,7.64,3031.0,1407.0,1.0,1
0,5,15,121,34,6.33,987.0,191.0,50.0,1
2,5,6,12,63,8.62,147052.0,77363.0,13.0,0
1,3,12,10,146,6.71,8463.0,4208.0,1.0,1
0,3,15,5,38,6.28,1909.0,615.0,1.0,1
0,5,15,254,34,6.84,675.0,251.0,26.0,1
26,3,6,69,133,7.06,4541.0,1743.0,2.0,1
1,4,15,4,40,6.72,13276.0,6094.0,6.0,1
6,5,5,188,63,8.43,275177.0,161004.0,12.0,0
0,5,15,85,26,7.2,994.0,235.0,12.0,1
1,3,6,255,169,6.54,918.0,154.0,6.0,1
0,5,4,67,13,7.51,113111.0,46723.0,12.0,0
0,5,12,19,123,7.36,148705.0,62390.0,13.0,0
2,0,9,256,80,8.19,58489.0,34852.0,1.0,0
0,3,4,257,58,6.32,5800.0,3201.0,1.0,1
26,3,9,164,101,5.04,38433.0,24231.0,1.0,0
0,5,9,174,0,6.78,574.0,108.0,51.0,1
12,3,15,166,0,6.28,399.0,92.0,2.0,1
2,5,8,31,13,8.43,49164.0,12305.0,50.0,0
0,5,9,101,0,7.14,1243.0,249.0,48.0,1
11,3,6,52,2,5.49,1051.0,368.0,1.0,1
0,0,6,54,14,8.36,29408.0,17064.0,1.0,0
8,5,6,26,34,6.36,213.0,28.0,36.0,1
0,5,15,3,55,6.16,434.0,83.0,26.0,1
29,5,14,3,54,6.36,255.0,44.0,25.0,1
0,5,6,19,86,7.91,9741.0,2991.0,26.0,1
0,3,6,25,0,7.64,8573.0,4044.0,1.0,1
2,5,5,19,132,7.28,19525.0,7103.0,12.0,0
0,5,9,16,46,6.83,8069.0,3307.0,12.0,1
0,5,4,12,127,7.71,94570.0,40244.0,26.0,0
20,5,15,201,8,7.08,1251.0,303.0,52.0,1
0,5,6,258,10,7.36,148193.0,73741.0,25.0,0
6,5,6,80,19,7.85,281455.0,117270.0,25.0,0
0,2,4,185,170,6.55,4479.0,2855.0,1.0,1
0,3,6,25,171,7.42,49433.0,25034.0,4.0,0
27,5,9,13,27,5.63,154.0,24.0,13.0,1
1,5,6,15,64,7.35,36130.0,10064.0,13.0,0
0,5,9,13,13,7.96,345490.0,173713.0,11.0,0
26,3,12,190,124,6.85,2218.0,694.0,2.0,1
26,3,12,112,78,5.66,1467.0,359.0,3.0,1
26,3,12,112,78,5.5,1059.0,310.0,3.0,1
1,3,6,52,19,7.46,101184.0,60325.0,6.0,0
8,5,0,259,172,7.2,14680.0,4802.0,12.0,1
5,5,6,3,9,7.55,64906.0,26992.0,25.0,0
21,5,9,14,39,7.33,34655.0,13880.0,26.0,0
1,5,6,31,2,8.06,106388.0,39915.0,24.0,0
8,5,0,27,23,7.86,499164.0,281426.0,13.0,0
3,0,9,6,2,8.22,299471.0,178937.0,1.0,0
0,5,12,4,15,8.11,201494.0,83016.0,26.0,0
1,5,6,13,4,8.34,84699.0,47937.0,11.0,0
7,4,12,260,97,7.23,26860.0,15133.0,2.0,0
0,5,15,45,0,6.31,2742.0,1414.0,30.0,1
7,5,12,35,173,6.88,50624.0,23133.0,12.0,0
0,0,9,72,34,7.39,3609.0,1658.0,1.0,1
0,5,6,13,131,7.27,2014.0,296.0,26.0,1
1,3,6,108,151,7.29,30085.0,16857.0,2.0,0
0,3,9,6,16,8.02,103158.0,45175.0,13.0,0
2,3,5,203,16,6.89,21672.0,9811.0,4.0,0
20,3,15,261,34,5.97,1926.0,1035.0,1.0,1
27,5,15,24,26,6.48,465.0,27.0,51.0,1
1,5,9,12,127,4.64,220.0,14.0,215.0,1
27,5,0,26,47,7.06,567.0,290.0,59.0,1
2,5,15,62,26,7.05,1082.0,151.0,182.0,1
20,0,15,201,2,6.34,629.0,118.0,1.0,1
0,4,15,37,70,6.53,1919.0,545.0,1.0,1
1,4,6,4,4,6.73,1400.0,598.0,1.0,1
0,3,9,27,13,2.61,2561.0,1216.0,10.0,1
6,5,8,172,59,6.43,237.0,49.0,23.0,1
2,3,6,108,151,6.94,21809.0,12262.0,2.0,0
2,3,6,52,13,4.89,1073.0,483.0,1.0,1
7,5,5,237,10,7.46,132212.0,59598.0,12.0,0
19,5,0,23,20,6.97,27889.0,11115.0,13.0,0
15,3,6,38,2,5.91,2694.0,1094.0,1.0,1
3,3,9,262,62,5.92,372.0,89.0,4.0,1
6,4,8,18,0,6.45,377.0,92.0,1.0,1
6,5,15,31,2,6.43,383.0,77.0,43.0,1
20,5,15,201,8,6.55,946.0,176.0,52.0,1
0,5,5,35,41,6.9,106685.0,52721.0,12.0,0
1,5,6,3,70,8.5,70343.0,29466.0,50.0,0
3,5,9,31,174,6.68,10200.0,2326.0,39.0,1
16,5,9,73,37,6.78,1123.0,328.0,62.0,1
1,2,0,20,23,6.61,23693.0,13780.0,13.0,0
3,5,6,20,56,7.57,292474.0,158686.0,13.0,0
26,3,6,112,175,7.44,11252.0,4390.0,4.0,1
19,5,6,43,48,6.77,23900.0,10605.0,12.0,0
1,4,6,12,127,7.14,24716.0,14600.0,1.0,0
2,5,6,13,171,7.45,27986.0,8794.0,11.0,0
0,5,6,186,34,6.61,890.0,83.0,52.0,1
20,0,9,67,13,7.51,7362.0,3321.0,1.0,1
20,5,9,168,8,6.78,5598.0,1287.0,52.0,1
1,5,5,189,132,7.27,52463.0,29735.0,12.0,0
0,5,6,43,2,7.38,103731.0,44651.0,24.0,0
32,3,6,263,4,6.9,821.0,254.0,4.0,1
0,0,4,0,13,7.73,36135.0,17048.0,1.0,0
31,5,15,105,10,6.96,1233.0,281.0,31.0,1
20,3,15,0,16,5.45,1229.0,325.0,3.0,1
1,4,12,37,10,7.42,32823.0,13122.0,24.0,0
0,5,6,51,6,7.22,367.0,37.0,24.0,1
15,5,9,6,176,6.82,1962.0,745.0,25.0,1
3,3,6,44,119,5.68,448.0,116.0,1.0,1
0,5,9,99,34,6.69,557.0,164.0,27.0,1
1,5,6,84,6,6.51,537.0,101.0,51.0,1
1,5,6,16,8,7.15,32974.0,13784.0,12.0,0
1,5,12,10,146,6.94,23813.0,9281.0,12.0,0
2,5,6,6,2,8.59,196107.0,78078.0,26.0,0
0,4,15,62,26,7.87,18996.0,10443.0,1.0,0
1,5,6,3,70,6.68,4992.0,835.0,51.0,1
1,5,9,31,34,6.43,2822.0,437.0,40.0,1
11,1,15,31,2,6.64,1779.0,1053.0,1.0,1
24,5,6,13,4,7.25,55517.0,21754.0,11.0,0
0,3,6,158,26,8.18,54947.0,29279.0,13.0,0
0,0,4,154,12,7.11,39176.0,24029.0,1.0,0
28,3,6,62,26,7.3,8378.0,4148.0,1.0,1
16,4,9,0,0,6.86,2742.0,1064.0,1.0,1
7,5,12,239,177,6.96,130020.0,71857.0,12.0,0
1,5,6,153,16,7.18,43048.0,17189.0,13.0,0
12,4,9,79,37,6.91,4581.0,1725.0,11.0,1
2,5,9,67,1,8.16,161840.0,70434.0,11.0,0
3,0,6,26,47,7.11,2193.0,1109.0,1.0,1
26,3,12,118,73,6.47,2559.0,1009.0,2.0,1
0,3,15,44,4,6.65,759.0,71.0,15.0,1
29,4,9,0,123,6.39,8348.0,3783.0,7.0,1
1,4,15,182,71,6.75,1118.0,481.0,3.0,1
6,5,15,18,2,7.22,785.0,202.0,127.0,1
6,4,4,214,12,6.84,6932.0,3132.0,1.0,1
0,2,6,264,178,7.14,22086.0,13651.0,1.0,0
0,0,9,0,0,7.38,42766.0,26853.0,1.0,0
0,4,5,20,23,7.51,29281.0,13606.0,1.0,0
0,4,6,18,10,7.12,1854.0,670.0,1.0,1
0,0,6,51,6,7.47,105196.0,61964.0,1.0,0
0,3,9,39,96,6.29,890.0,350.0,1.0,1
0,3,8,0,0,8.31,52574.0,23446.0,7.0,0
26,3,6,69,100,6.49,3932.0,1402.0,4.0,1
1,5,5,19,173,7.76,386981.0,218680.0,13.0,0
2,4,12,134,23,7.97,166170.0,110343.0,1.0,0
2,4,12,37,64,7.2,23743.0,10340.0,1.0,0
1,0,9,16,13,7.7,119729.0,72788.0,1.0,0
0,5,15,13,55,6.6,1102.0,288.0,48.0,1
0,3,6,12,127,7.37,15344.0,7297.0,1.0,0
0,5,9,220,46,7.4,60198.0,29897.0,12.0,0
0,5,9,254,179,5.78,857.0,193.0,65.0,1
19,3,9,265,48,4.85,13845.0,7678.0,1.0,1
15,0,5,19,13,7.54,48581.0,21051.0,1.0,0
0,3,6,52,34,6.23,865.0,386.0,1.0,1
9,4,6,12,1,8.1,88162.0,43921.0,4.0,0
26,3,12,112,155,5.97,2424.0,746.0,2.0,1
6,5,6,3,6,7.72,84379.0,31586.0,25.0,0
27,5,15,201,153,5.92,302.0,26.0,26.0,1
27,5,15,201,153,6.75,280.0,28.0,26.0,1
6,0,15,26,34,6.15,2245.0,605.0,1.0,1
1,5,6,13,3,6.63,1619.0,705.0,331.0,1
1,3,15,51,166,6.65,222.0,23.0,3.0,1
0,5,9,12,123,8.31,1007952.0,640177.0,13.0,0
6,3,8,20,4,6.3,614.0,184.0,4.0,1
1,5,6,9,11,5.97,538.0,65.0,12.0,1
8,5,6,23,11,7.4,49113.0,22416.0,12.0,0
1,5,6,235,56,8.03,5508.0,2507.0,26.0,1
0,0,6,3,0,7.15,48394.0,24449.0,1.0,0
0,5,4,67,13,7.67,49985.0,24012.0,12.0,0
0,5,9,26,96,6.29,530.0,57.0,22.0,1
0,0,9,179,13,7.73,102484.0,58856.0,1.0,0
19,5,6,162,29,6.3,37227.0,16675.0,12.0,0
0,0,9,59,2,8.33,157164.0,90091.0,1.0,0
0,5,5,3,25,7.41,49508.0,26478.0,13.0,0
26,3,12,266,109,6.12,2414.0,923.0,1.0,1
0,5,6,3,39,8.08,816039.0,422524.0,175.0,0
0,4,14,4,40,6.08,10877.0,4845.0,6.0,1
1,4,15,35,173,6.5,5684.0,2173.0,6.0,1
0,5,6,12,127,7.48,299506.0,172842.0,12.0,0
0,5,5,12,63,8.29,743152.0,375302.0,24.0,0
0,5,6,4,64,7.17,149551.0,74159.0,12.0,0
0,5,5,37,171,7.33,43503.0,11962.0,27.0,0
0,0,6,0,13,7.74,66381.0,36212.0,1.0,0
0,5,5,37,4,7.67,162644.0,79706.0,24.0,0
1,5,8,67,34,8.05,53886.0,15316.0,11.0,0
15,4,12,41,64,7.45,10427.0,3136.0,1.0,1
0,3,9,19,180,5.88,8916.0,2914.0,1.0,1
29,3,15,0,0,5.86,1575.0,464.0,3.0,1
3,0,9,131,58,7.35,12484.0,5626.0,5.0,1
27,5,15,96,12,5.93,601.0,245.0,12.0,1
0,3,15,267,34,5.96,992.0,466.0,1.0,1
9,5,9,3,127,7.6,106734.0,38148.0,12.0,0
0,5,6,12,0,8.32,133480.0,69055.0,26.0,0
1,5,15,31,27,6.15,378.0,76.0,26.0,1
11,4,0,27,23,7.87,85940.0,53795.0,1.0,0
15,3,15,104,13,8.3,43874.0,21243.0,2.0,0
0,2,4,152,1,7.13,25635.0,14903.0,9.0,0
6,4,4,268,12,6.69,8586.0,4338.0,1.0,1
0,5,6,20,41,7.41,626194.0,367892.0,12.0,0
1,4,6,80,19,7.46,35689.0,17766.0,9.0,0
6,5,14,59,2,6.28,1165.0,371.0,29.0,1
14,5,8,269,181,6.95,1641.0,128.0,52.0,1
6,4,6,13,92,7.13,1421.0,565.0,1.0,1
0,5,14,16,2,6.46,18068.0,8514.0,12.0,0
0,0,12,37,10,7.53,136335.0,77250.0,1.0,0
15,0,9,179,13,7.75,23899.0,9211.0,1.0,0
6,0,15,26,47,7.4,1510.0,800.0,1.0,1
1,3,0,270,182,6.19,1346.0,596.0,1.0,1
1,3,6,246,183,7.05,10083.0,4937.0,3.0,1
1,5,15,217,184,5.74,966.0,395.0,12.0,1
5,0,6,3,3,7.23,25330.0,15830.0,1.0,0
8,5,0,12,127,7.79,251118.0,126568.0,13.0,0
0,5,9,3,127,6.94,32614.0,9198.0,13.0,0
3,5,9,12,127,7.12,75534.0,33610.0,13.0,0
6,5,12,160,16,6.37,23208.0,8616.0,12.0,0
18,5,10,26,34,7.36,11413.0,3397.0,23.0,1
5,5,6,105,10,6.97,263.0,38.0,21.0,1
8,4,0,19,64,7.79,12165.0,6359.0,3.0,1
19,3,6,95,185,6.23,69152.0,40182.0,1.0,0
6,0,6,26,47,7.32,1649.0,859.0,1.0,1
2,0,6,155,34,7.08,6010.0,2016.0,1.0,1
1,4,4,185,127,6.85,9170.0,3948.0,9.0,1
26,3,12,266,109,7.2,14065.0,6117.0,3.0,0
1,5,6,37,4,8.2,530388.0,314828.0,26.0,0
0,3,14,180,186,7.2,144302.0,91318.0,1.0,0
3,4,9,256,0,5.33,2983.0,1209.0,1.0,1
8,5,0,12,64,7.96,18356.0,8917.0,12.0,0
0,5,12,18,16,6.42,57452.0,24823.0,12.0,0
0,5,4,3,12,7.24,4694.0,1729.0,44.0,1
1,5,6,3,39,6.71,48385.0,23014.0,25.0,0
0,5,5,10,62,7.14,272193.0,163298.0,12.0,0
20,5,9,3,97,6.64,15467.0,5295.0,13.0,0
26,3,6,271,187,5.76,12747.0,6248.0,1.0,1
6,0,6,272,64,6.88,13901.0,4392.0,1.0,1
7,5,5,37,19,6.81,123368.0,64690.0,12.0,0
16,5,9,60,39,7.09,4703.0,832.0,50.0,1
21,3,6,39,11,5.55,428.0,95.0,1.0,1
1,0,6,273,34,6.36,751.0,229.0,1.0,1
1,5,15,247,166,5.93,272.0,44.0,12.0,1
27,5,1,239,177,6.52,2648.0,1111.0,26.0,1
23,5,8,11,2,7.84,118671.0,37314.0,12.0,0
26,3,12,112,133,5.66,3823.0,1285.0,2.0,1
0,3,15,24,0,7.73,8281.0,2854.0,3.0,1
1,0,5,20,23,8.73,322836.0,179106.0,1.0,0
6,0,15,54,26,6.75,1412.0,496.0,1.0,1
0,5,9,185,26,6.31,17428.0,10030.0,39.0,0
0,4,9,80,1,8.05,169104.0,99002.0,4.0,0
2,4,14,238,8,6.56,3624.0,1891.0,1.0,1
20,3,12,19,113,6.84,12726.0,5155.0,1.0,1
7,3,12,112,161,7.53,21087.0,10198.0,3.0,0
3,0,9,218,149,8.17,83180.0,40475.0,1.0,0
0,0,6,3,0,8.57,72172.0,42331.0,1.0,0
0,4,6,158,9,6.65,4088.0,1912.0,2.0,1
1,5,0,253,188,5.8,2434.0,1123.0,12.0,1
1,4,15,95,10,6.61,12204.0,3087.0,26.0,1
0,5,6,4,40,6.9,33450.0,14114.0,12.0,0
26,3,12,118,73,6.19,2189.0,658.0,2.0,1
15,5,6,67,41,7.89,51534.0,17537.0,12.0,0
1,5,5,37,16,6.83,92200.0,42699.0,13.0,0
1,3,0,95,189,6.71,3151.0,1585.0,1.0,1
0,5,6,57,10,7.75,160828.0,72037.0,24.0,0
7,5,6,23,20,6.97,290728.0,175419.0,12.0,0
1,3,5,274,166,6.32,21741.0,9181.0,9.0,0
1,3,6,275,190,6.22,3524.0,1945.0,1.0,1
3,0,8,70,13,6.37,13985.0,6402.0,1.0,1
26,3,9,69,191,5.95,2503.0,812.0,1.0,1
1,5,6,12,192,7.69,69498.0,29951.0,13.0,0
6,5,8,18,10,6.14,168.0,22.0,24.0,1
8,5,9,31,193,6.62,1427.0,186.0,37.0,1
1,5,6,80,64,7.67,210341.0,94644.0,13.0,0
1,5,6,31,70,8.46,33085.0,19911.0,25.0,0
21,5,6,31,10,7.66,45037.0,23154.0,26.0,0
18,5,8,31,15,7.44,92932.0,41256.0,13.0,0
1,3,5,19,13,7.01,15962.0,8673.0,1.0,0
1,5,6,31,4,8.32,331737.0,167073.0,25.0,0
0,0,4,154,12,7.07,32573.0,19458.0,1.0,0
0,0,15,276,34,6.9,207.0,42.0,1.0,1
7,2,12,95,10,6.26,41655.0,12291.0,26.0,0
1,5,6,12,127,8.14,27182.0,14330.0,13.0,0
15,5,8,12,21,7.91,327207.0,149075.0,22.0,0
0,4,6,33,9,7.13,18930.0,6622.0,1.0,0
19,4,12,10,146,6.19,31990.0,19002.0,1.0,0
0,4,14,4,40,6.27,8748.0,3529.0,6.0,1
0,3,15,54,70,7.32,4964.0,2154.0,1.0,1
1,5,15,8,72,6.17,217.0,23.0,26.0,1
1,5,2,24,4,7.0,33376.0,12624.0,12.0,0
1,5,5,4,4,7.33,182928.0,90654.0,12.0,0
8,2,9,277,54,6.19,4078.0,1315.0,25.0,1
1,3,12,10,146,6.81,6060.0,2471.0,1.0,1
15,5,8,67,2,8.65,182976.0,60328.0,11.0,0
1,5,0,27,23,8.14,322107.0,177864.0,26.0,0
1,5,0,67,17,7.1,244373.0,142631.0,12.0,0
20,3,6,20,2,5.7,706.0,162.0,1.0,1
0,5,6,104,194,6.01,1053.0,162.0,50.0,1
6,0,1,51,142,6.1,452.0,171.0,1.0,1
19,3,9,265,48,4.5,12935.0,7312.0,1.0,1
29,4,0,278,1,7.64,38257.0,17443.0,16.0,0
1,3,4,58,86,5.66,536.0,156.0,2.0,1
0,5,15,13,54,6.13,337.0,24.0,23.0,1
14,0,15,31,2,6.5,398.0,62.0,1.0,1
26,3,12,112,109,7.09,5216.0,1998.0,2.0,1
0,3,5,52,63,6.88,10892.0,5519.0,2.0,1
1,5,15,72,65,6.75,841.0,123.0,151.0,1
8,5,6,13,63,8.21,133919.0,68456.0,11.0,0
0,0,9,72,34,7.27,3736.0,1713.0,1.0,1
16,5,4,3,26,7.16,6980.0,2105.0,51.0,1
0,5,9,29,3,6.42,632.0,76.0,51.0,1
24,1,9,0,123,6.73,9366.0,4917.0,1.0,1
6,0,15,54,34,6.45,180.0,11.0,1.0,1
0,5,9,24,0,6.46,2856.0,842.0,51.0,1
6,5,6,3,6,7.86,42893.0,19177.0,25.0,0
1,3,6,106,190,6.36,8746.0,4351.0,1.0,1
1,5,15,31,27,6.14,199.0,29.0,26.0,1
20,3,15,31,27,5.45,140.0,20.0,2.0,1
0,0,0,26,47,7.05,2812.0,1558.0,1.0,1
8,0,6,26,47,6.9,1615.0,717.0,1.0,1
0,0,6,26,47,7.25,2227.0,1174.0,1.0,1
8,0,6,26,47,6.77,1305.0,518.0,1.0,1
3,0,6,26,47,7.46,1689.0,817.0,1.0,1
1,5,6,20,56,7.75,187330.0,113528.0,12.0,0
0,4,5,12,63,8.0,120394.0,70112.0,2.0,0
1,5,9,31,34,6.06,619.0,111.0,30.0,1
1,4,6,29,10,6.99,27824.0,11816.0,1.0,0
7,5,5,19,19,7.29,159318.0,86983.0,12.0,0
15,5,5,3,1,8.19,306600.0,134304.0,24.0,0
8,5,6,12,195,7.79,72071.0,24656.0,11.0,0
6,4,4,3,12,6.6,6013.0,2391.0,2.0,1
1,4,6,37,2,6.94,40579.0,21472.0,7.0,0
0,5,12,12,127,6.4,62081.0,26396.0,12.0,0
2,0,8,0,196,6.38,791.0,100.0,1.0,1
0,3,14,4,40,6.69,13953.0,5365.0,6.0,1
0,3,6,279,55,7.46,26922.0,11663.0,3.0,0
1,4,15,10,62,6.85,31927.0,16592.0,6.0,0
2,0,6,7,34,7.18,21124.0,9874.0,1.0,0
25,5,6,12,4,7.56,77023.0,33668.0,13.0,0
2,3,5,19,13,7.46,21292.0,10364.0,3.0,0
0,0,9,133,6,6.6,9190.0,4058.0,1.0,1
1,3,6,39,119,6.1,393.0,153.0,1.0,1
1,4,15,4,40,6.7,9756.0,3764.0,6.0,1
0,0,6,191,13,7.82,50265.0,32057.0,1.0,0
1,5,5,19,173,7.92,235007.0,143333.0,13.0,0
1,5,6,3,41,7.88,364604.0,205363.0,12.0,0
1,5,12,220,20,6.84,84588.0,46543.0,12.0,0
1,5,6,3,70,6.59,1611.0,320.0,51.0,1
1,0,6,273,34,6.21,666.0,197.0,1.0,1
0,5,15,13,55,6.47,495.0,143.0,53.0,1
14,4,8,280,34,5.79,515.0,135.0,1.0,1
1,5,6,3,132,7.55,119838.0,56750.0,12.0,0
19,3,6,95,185,6.33,47074.0,28577.0,2.0,0
6,0,1,281,131,6.43,597.0,71.0,1.0,1
0,5,9,26,34,6.95,28108.0,12870.0,30.0,0
0,5,5,18,4,7.07,223376.0,121348.0,12.0,0
1,3,6,108,151,7.47,40227.0,23961.0,2.0,0
1,3,6,108,151,7.47,40227.0,23961.0,2.0,0
19,3,12,10,146,6.71,4071.0,1545.0,1.0,1
26,3,12,118,73,6.48,3859.0,1439.0,2.0,1
0,4,4,52,13,5.72,658.0,141.0,1.0,1
6,3,15,75,54,7.12,8139.0,3981.0,3.0,1
19,4,15,282,197,6.07,10909.0,3912.0,16.0,1
1,5,0,23,177,7.68,281034.0,137063.0,13.0,0
13,5,9,283,65,5.92,163.0,24.0,52.0,1
1,5,6,27,64,7.47,38340.0,14750.0,12.0,0
0,3,9,11,13,6.09,381.0,110.0,1.0,1
1,5,6,18,145,6.45,803.0,65.0,36.0,1
24,4,6,52,13,7.47,63589.0,34971.0,1.0,0
8,5,5,12,198,7.34,418310.0,248061.0,12.0,0
0,5,9,20,11,7.77,206354.0,105804.0,13.0,0
0,4,9,12,127,6.96,4131.0,1913.0,3.0,1
6,5,9,31,4,6.15,995.0,111.0,28.0,1
1,5,9,31,193,6.42,992.0,429.0,26.0,1
1,5,0,18,199,5.78,310.0,46.0,37.0,1
0,4,9,12,127,6.37,3076.0,1557.0,1.0,1
0,5,5,20,10,7.59,386935.0,218823.0,12.0,0
1,0,6,73,47,6.15,258.0,71.0,1.0,1
20,3,9,23,10,5.99,761.0,243.0,4.0,1
1,3,6,134,23,7.4,47366.0,26723.0,1.0,0
2,5,12,23,20,6.59,235104.0,125614.0,12.0,0
0,0,9,0,0,7.56,114360.0,57624.0,1.0,0
27,4,6,52,6,7.28,7160.0,3565.0,1.0,1
2,4,15,31,2,6.21,500.0,111.0,1.0,1
0,5,5,3,11,7.32,101974.0,41458.0,12.0,0
3,5,5,23,39,7.22,55841.0,19839.0,26.0,0
18,3,15,20,34,5.66,662.0,198.0,1.0,1
0,5,9,12,1,7.32,78340.0,31799.0,25.0,0
0,5,5,37,4,7.79,236169.0,129881.0,24.0,0
1,5,0,95,189,6.34,2609.0,1141.0,12.0,1
26,3,12,284,135,6.7,3818.0,1520.0,3.0,1
27,4,9,0,123,6.25,5864.0,2629.0,1.0,1
30,0,15,285,12,7.46,10072.0,6004.0,1.0,1
6,5,15,29,3,6.65,231.0,26.0,50.0,1
0,4,6,52,6,7.33,25790.0,12872.0,1.0,0
0,3,6,158,26,8.29,38507.0,22242.0,13.0,0
3,5,6,37,19,7.52,178466.0,106333.0,12.0,0
0,0,6,191,13,7.89,47810.0,30086.0,1.0,0
33,5,12,95,154,9.14,1005781.0,561405.0,24.0,0
15,0,5,12,64,8.43,191858.0,81280.0,1.0,0
8,5,9,0,123,8.01,195365.0,81868.0,26.0,0
0,5,5,57,10,6.86,117503.0,62657.0,12.0,0
0,3,9,0,200,7.29,30773.0,15660.0,3.0,0
1,3,9,75,0,6.51,5632.0,3079.0,1.0,1
0,5,6,35,5,7.11,203036.0,112513.0,12.0,0
3,5,5,23,64,7.27,188069.0,84917.0,12.0,0
8,4,15,19,192,7.64,13176.0,7365.0,1.0,1
26,3,15,69,191,5.84,2464.0,907.0,2.0,1
26,3,12,69,100,7.1,8216.0,3180.0,2.0,1
8,5,6,52,6,7.77,24770.0,14168.0,13.0,0
0,0,6,191,13,7.94,46789.0,29207.0,1.0,0
1,3,5,19,173,7.75,84348.0,50294.0,2.0,0
0,5,6,23,177,6.54,89048.0,37271.0,13.0,0
0,3,9,88,26,5.08,774.0,349.0,1.0,1
0,5,6,14,63,6.6,12901.0,4286.0,12.0,1
1,3,12,286,153,5.2,2027.0,885.0,1.0,1
23,1,6,17,34,5.0,767.0,270.0,1.0,1
8,5,15,19,192,7.79,31406.0,18618.0,8.0,0
0,5,6,287,118,8.02,301474.0,135965.0,60.0,0
19,3,6,75,2,6.75,176180.0,114243.0,1.0,0
0,5,9,59,0,6.16,276.0,37.0,38.0,1
1,3,6,12,31,6.32,2421.0,1176.0,1.0,1
0,5,9,67,26,7.2,30910.0,12990.0,65.0,0
0,0,4,16,18,7.35,14714.0,9070.0,1.0,0
1,5,0,67,201,5.67,1042.0,514.0,12.0,1
7,5,6,23,29,6.27,60756.0,29483.0,12.0,0
1,5,5,274,166,6.3,20898.0,8703.0,11.0,0
1,3,5,39,172,6.89,29964.0,16235.0,1.0,0
8,5,6,6,13,8.12,224061.0,133355.0,12.0,0
0,4,15,288,29,6.59,14134.0,7170.0,1.0,1
26,3,12,69,191,6.54,6438.0,2749.0,1.0,1
0,0,6,191,13,7.92,44973.0,28077.0,1.0,0
1,4,9,27,23,7.88,63721.0,36556.0,1.0,0
1,5,6,20,132,6.75,91995.0,45793.0,12.0,0
0,3,15,289,13,6.47,10672.0,2460.0,13.0,1
19,3,15,265,48,4.9,6889.0,3634.0,1.0,1
1,5,5,95,29,6.77,92260.0,41411.0,12.0,0
0,0,9,220,16,7.67,28614.0,13395.0,1.0,0
8,4,6,179,63,6.65,11200.0,4503.0,4.0,1
2,5,9,12,64,8.46,633456.0,379426.0,12.0,0
6,0,9,35,202,7.72,111382.0,51665.0,1.0,0
1,3,0,106,203,6.67,7340.0,3620.0,1.0,1
0,5,9,26,34,6.11,246.0,35.0,20.0,1
15,3,9,75,0,6.25,7600.0,4035.0,1.0,1
6,0,10,54,2,6.5,592.0,221.0,1.0,1
1,0,6,20,56,7.78,88768.0,49802.0,1.0,0
0,5,15,26,47,6.35,724.0,144.0,13.0,1
3,5,6,12,6,7.53,65127.0,29833.0,13.0,0
26,3,12,118,73,5.44,1165.0,373.0,2.0,1
6,0,9,66,37,5.86,301.0,59.0,1.0,1
1,5,6,3,55,8.33,129954.0,44073.0,77.0,0
1,3,13,95,10,7.48,9656.0,3675.0,1.0,1
6,3,15,51,71,5.88,246.0,66.0,1.0,1
1,5,6,13,6,6.95,2907.0,366.0,86.0,1
1,5,6,14,204,6.86,2034.0,242.0,56.0,1
26,3,12,112,35,6.29,3264.0,1135.0,2.0,1
6,5,15,45,205,6.14,176.0,21.0,40.0,1
11,1,7,19,0,7.2,13820.0,6769.0,1.0,1
16,2,9,67,11,6.19,14888.0,7776.0,4.0,1
21,5,15,57,2,6.49,562.0,81.0,46.0,1
0,5,6,12,127,7.83,860202.0,520377.0,25.0,0
1,5,12,19,22,6.82,62500.0,23967.0,12.0,0
17,4,15,27,16,7.31,36786.0,22382.0,1.0,0
1,5,6,19,10,8.07,121516.0,69167.0,12.0,0
11,1,7,19,0,7.72,12172.0,7245.0,1.0,1
11,1,7,19,0,7.72,12172.0,7245.0,1.0,1
8,5,6,24,172,6.7,14646.0,4954.0,12.0,1
8,5,6,35,39,7.47,44409.0,18467.0,12.0,0
2,4,9,19,123,5.98,1261.0,506.0,1.0,1
0,5,9,0,0,8.06,137589.0,54835.0,25.0,0
7,0,6,3,41,7.24,26527.0,13371.0,1.0,0
0,5,6,3,0,9.11,214730.0,91661.0,51.0,0
0,5,15,290,0,6.05,368.0,76.0,25.0,1
0,0,9,72,34,7.6,3476.0,1569.0,1.0,1
0,5,9,31,0,7.28,78001.0,31002.0,25.0,0
8,5,9,12,127,8.55,658869.0,396774.0,11.0,0
14,5,6,31,15,8.07,14854.0,1891.0,39.0,0
